order_id,reseller_id,category,product_name,quantity,unit_price,order_date,month,status
ORD00825,RS009,Home & Kitchen,Home & Kitchen Item 31,3,1325.43,2026-06-29,June,Pending
ORD00826,RS018,Beauty & Personal Care,Beauty & Personal Care Item 90,1,295.63,2026-06-13,June,Delivered
ORD00827,RS013,Kids Wear,Kids Wear Item 247,3,689.7,2026-06-22,June,Delivered
ORD00828,RS019,Ethnic Wear,Ethnic Wear Item 135,3,1466.59,2026-06-11,June,Delivered
ORD00829,RS007,Home & Kitchen,Home & Kitchen Item 317,2,1244.86,2026-06-07,June,Cancelled
ORD00830,RS023,Home & Kitchen,Home & Kitchen Item 149,1,1141.85,2026-06-30,June,Pending
ORD00831,RS021,Beauty & Personal Care,Beauty & Personal Care Item 737,1,745.12,2026-06-18,June,Delivered
ORD00832,RS004,Western Wear,Western Wear Item 902,1,1146.55,2026-06-01,June,Returned
ORD00833,RS014,Beauty & Personal Care,Beauty & Personal Care Item 956,2,346.18,2026-06-27,June,Cancelled
ORD00834,RS009,Ethnic Wear,Ethnic Wear Item 627,1,605.73,2026-06-01,June,Returned
ORD00835,RS020,Western Wear,Western Wear Item 27,1,887.69,2026-06-08,June,Delivered
ORD00836,RS012,Ethnic Wear,Ethnic Wear Item 730,1,1256.81,2026-06-28,June,Delivered
ORD00837,RS021,Western Wear,Western Wear Item 232,1,1158.52,2026-06-05,June,Delivered
ORD00838,RS002,Kids Wear,Kids Wear Item 688,3,878.73,2026-06-14,June,Delivered
ORD00839,RS007,Home & Kitchen,Home & Kitchen Item 502,3,318.05,2026-06-15,June,Cancelled
ORD00840,RS023,Western Wear,Western Wear Item 623,1,783.67,2026-06-13,June,Returned
ORD00841,RS013,Home & Kitchen,Home & Kitchen Item 538,4,908.47,2026-06-19,June,Delivered
ORD00842,RS021,Beauty & Personal Care,Beauty & Personal Care Item 899,1,660.5,2026-06-15,June,Delivered
ORD00843,RS002,Beauty & Personal Care,Beauty & Personal Care Item 397,1,308.72,2026-06-24,June,Delivered
ORD00844,RS017,Home & Kitchen,Home & Kitchen Item 312,1,1931.67,2026-06-15,June,Delivered
ORD00845,RS010,Kids Wear,Kids Wear Item 926,2,523.6,2026-06-02,June,Delivered
ORD00846,RS005,Kids Wear,Kids Wear Item 798,1,668.97,2026-06-17,June,Delivered
ORD00847,RS019,Beauty & Personal Care,Beauty & Personal Care Item 26,1,601.47,2026-06-14,June,Delivered
ORD00848,RS006,Kids Wear,Kids Wear Item 257,3,831.8,2026-06-29,June,Delivered
ORD00849,RS011,Home & Kitchen,Home & Kitchen Item 94,2,1831.89,2026-06-23,June,Returned
ORD00850,RS004,Home & Kitchen,Home & Kitchen Item 811,1,1340.33,2026-06-23,June,Delivered
ORD00851,RS017,Home & Kitchen,Home & Kitchen Item 935,2,486.82,2026-06-02,June,Returned
ORD00852,RS011,Kids Wear,Kids Wear Item 788,1,677.69,2026-06-28,June,Delivered
ORD00853,RS023,Ethnic Wear,Ethnic Wear Item 186,2,737.87,2026-06-15,June,Delivered
ORD00854,RS004,Beauty & Personal Care,Beauty & Personal Care Item 470,1,773.28,2026-06-25,June,Delivered
ORD00855,RS016,Beauty & Personal Care,Beauty & Personal Care Item 223,1,502.28,2026-06-29,June,Delivered
ORD00856,RS019,Home & Kitchen,Home & Kitchen Item 251,1,1015.73,2026-06-20,June,Delivered
ORD00857,RS018,Western Wear,Western Wear Item 152,3,946.2,2026-06-07,June,Delivered
ORD00858,RS002,Home & Kitchen,Home & Kitchen Item 618,3,265.1,2026-06-22,June,Delivered
ORD00859,RS010,Western Wear,Western Wear Item 292,1,432.32,2026-06-06,June,Delivered
ORD00860,RS020,Home & Kitchen,Home & Kitchen Item 467,2,1458.72,2026-06-18,June,Delivered
ORD00861,RS019,Western Wear,Western Wear Item 389,2,383.05,2026-06-11,June,Delivered
ORD00862,RS003,Home & Kitchen,Home & Kitchen Item 712,1,1716.96,2026-06-16,June,Delivered
ORD00863,RS009,Western Wear,Western Wear Item 112,1,742.07,2026-06-07,June,Delivered
ORD00864,RS019,Home & Kitchen,Home & Kitchen Item 620,4,1331.16,2026-06-16,June,Returned
ORD00865,RS023,Western Wear,Western Wear Item 639,1,927.4,2026-06-17,June,Delivered
ORD00866,RS012,Beauty & Personal Care,Beauty & Personal Care Item 505,1,548.29,2026-06-24,June,Delivered
ORD00867,RS006,Beauty & Personal Care,Beauty & Personal Care Item 25,1,300.27,2026-06-07,June,Delivered
ORD00868,RS015,Home & Kitchen,Home & Kitchen Item 425,3,411.27,2026-06-26,June,Delivered
ORD00869,RS014,Ethnic Wear,Ethnic Wear Item 207,3,783.62,2026-06-07,June,Delivered
ORD00870,RS023,Western Wear,Western Wear Item 786,1,1099.69,2026-06-17,June,Delivered
ORD00871,RS001,Ethnic Wear,Ethnic Wear Item 30,1,765.61,2026-06-19,June,Delivered
ORD00872,RS006,Western Wear,Western Wear Item 817,3,1141.13,2026-06-16,June,Cancelled
ORD00873,RS002,Home & Kitchen,Home & Kitchen Item 918,2,1065.69,2026-06-29,June,Cancelled
ORD00874,RS011,Kids Wear,Kids Wear Item 307,3,778.21,2026-06-02,June,Returned
ORD00875,RS019,Home & Kitchen,Home & Kitchen Item 340,1,766.91,2026-06-07,June,Delivered
ORD00876,RS012,Ethnic Wear,Ethnic Wear Item 642,3,563.24,2026-06-11,June,Pending
ORD00877,RS018,Beauty & Personal Care,Beauty & Personal Care Item 802,1,520.14,2026-06-20,June,Delivered
ORD00878,RS010,Home & Kitchen,Home & Kitchen Item 899,1,765.1,2026-06-14,June,Delivered
ORD00879,RS008,Western Wear,Western Wear Item 115,1,1136.98,2026-06-17,June,Delivered
ORD00880,RS012,Home & Kitchen,Home & Kitchen Item 819,3,1599.02,2026-06-15,June,Delivered
ORD00881,RS016,Beauty & Personal Care,Beauty & Personal Care Item 537,1,249.15,2026-06-16,June,Returned
ORD00882,RS010,Home & Kitchen,Home & Kitchen Item 529,3,456.93,2026-06-27,June,Pending
ORD00883,RS022,Beauty & Personal Care,Beauty & Personal Care Item 535,1,282.37,2026-06-13,June,Returned
ORD00884,RS004,Ethnic Wear,Ethnic Wear Item 342,2,1424.57,2026-06-20,June,Cancelled
ORD00885,RS015,Beauty & Personal Care,Beauty & Personal Care Item 592,2,216.02,2026-06-24,June,Delivered
ORD00886,RS010,Home & Kitchen,Home & Kitchen Item 327,1,576.72,2026-06-10,June,Delivered
ORD00887,RS015,Home & Kitchen,Home & Kitchen Item 638,1,689.78,2026-06-04,June,Delivered
ORD00888,RS018,Kids Wear,Kids Wear Item 966,1,383.28,2026-06-11,June,Delivered
ORD00889,RS023,Home & Kitchen,Home & Kitchen Item 347,1,1232.35,2026-06-10,June,Delivered
ORD00890,RS018,Kids Wear,Kids Wear Item 393,1,333.55,2026-06-22,June,Delivered
ORD00891,RS002,Ethnic Wear,Ethnic Wear Item 857,2,830.11,2026-06-29,June,Delivered
ORD00892,RS023,Home & Kitchen,Home & Kitchen Item 777,1,1308.37,2026-06-27,June,Delivered
ORD00893,RS022,Home & Kitchen,Home & Kitchen Item 135,3,340.38,2026-06-25,June,Delivered
ORD00894,RS003,Home & Kitchen,Home & Kitchen Item 660,1,1854.44,2026-06-15,June,Delivered
ORD00895,RS023,Home & Kitchen,Home & Kitchen Item 632,4,1045.98,2026-06-05,June,Cancelled
ORD00896,RS009,Beauty & Personal Care,Beauty & Personal Care Item 882,2,403.85,2026-06-22,June,Delivered
ORD00897,RS011,Kids Wear,Kids Wear Item 867,1,268.67,2026-06-12,June,Delivered
ORD00898,RS006,Western Wear,Western Wear Item 838,2,680.18,2026-06-17,June,Delivered
ORD00899,RS023,Home & Kitchen,Home & Kitchen Item 473,2,785.57,2026-06-26,June,Delivered
ORD00900,RS013,Kids Wear,Kids Wear Item 394,1,404.07,2026-06-06,June,Pending
